OrderNumber,QuantityOrdered,UnitPrice ,OrderLineNumber ,TotalSaleValue,OrderDate,Status,QuarterID,Month,Year,ProductLine,TotalCost,ProductCode,CustomerName,Phone,AddressLine1,AddressLine2,City,State,PostalCode,Country,Territory,ContactLastName,ContactFirstName,DealSize
10296,24,$100.00,4,"$2,400.00",15-09-2004,Shipped,3,9,2004,Planes,"$2,160.00",S700_2466,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,,Munich,,80686,Germany,EMEA,Donnermeyer,Michael,Small
10308,35,$88.75,14,"$3,106.25",15-10-2004,Shipped,4,10,2004,Planes,"$2,795.63",S700_2466,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,NA,Frick,Steve,Medium
10316,23,$100.00,6,"$2,300.00",01-11-2004,Shipped,4,11,2004,Planes,"$2,070.00",S700_2466,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small
10328,37,$100.00,10,"$3,700.00",12-11-2004,Shipped,4,11,2004,Planes,"$3,330.00",S700_2466,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium
10340,55,$87.75,7,"$4,826.25",24-11-2004,Shipped,4,11,2004,Planes,"$4,343.63",S700_2466,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Medium
10352,49,$100.00,2,"$4,900.00",03-12-2004,Shipped,4,12,2004,Planes,"$4,410.00",S700_2466,Auto-Moto Classics Inc.,6175558428,16780 Pompton St.,,Brickhaven,MA,58339,USA,NA,Taylor,Leslie,Medium
10361,26,$100.00,9,"$2,600.00",17-12-2004,Shipped,4,12,2004,Planes,"$2,340.00",S700_2466,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small
10375,33,$100.00,1,"$3,300.00",03-02-2005,Shipped,1,2,2005,Planes,"$2,937.00",S700_2466,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium
10386,37,$83.84,14,"$3,102.08",01-03-2005,Resolved,1,3,2005,Planes,"$2,760.85",S700_2466,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10398,22,$86.76,8,"$1,908.72",30-03-2005,Shipped,1,3,2005,Planes,"$1,698.76",S700_2466,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Small
10401,85,$88.75,10,"$7,543.75",03-04-2005,On Hold,2,4,2005,Planes,"$6,713.94",S700_2466,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,NA,Brown,William,Large
10416,22,$100.00,11,"$2,200.00",10-05-2005,Shipped,2,5,2005,Planes,"$1,958.00",S700_2466,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small
10105,31,$65.77,3,"$2,038.87",11-02-2003,Shipped,1,2,2003,Ships,"$1,814.59",S700_2610,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Small
10119,38,$65.77,12,"$2,499.26",28-04-2003,Shipped,2,4,2003,Ships,"$2,224.34",S700_2610,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Small
10129,45,$85.29,3,"$3,838.05",12-06-2003,Shipped,2,6,2003,Ships,"$3,415.86",S700_2610,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Medium
10143,31,$85.29,16,"$2,643.99",10-08-2003,Shipped,3,8,2003,Ships,"$2,353.15",S700_2610,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C,Small
10154,36,$64.33,1,"$2,315.88",02-10-2003,Shipped,4,10,2003,Ships,"$2,061.13",S700_2610,Boards & Toys Co.,3105552373,4097 Douglas Av.,,Glendale,CA,92561,USA,NA,Young,Leslie,Small
10167,46,$70.11,10,"$3,225.06",23-10-2003,Canceled,4,10,2003,Ships,"$2,870.30",S700_2610,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium
10177,32,$76.62,1,"$2,451.84",07-11-2003,Shipped,4,11,2003,Ships,"$2,182.14",S700_2610,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA,Fernandez,Jesus,Small
10185,39,$57.82,1,"$2,254.98",14-11-2003,Shipped,4,11,2003,Ships,"$2,006.93",S700_2610,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C,Small
10197,50,$78.79,7,"$3,939.50",26-11-2003,Shipped,4,11,2003,Ships,"$3,506.16",S700_2610,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Medium
10208,46,$74.45,1,"$3,424.70",02-01-2004,Shipped,1,1,2004,Ships,"$3,047.98",S700_2610,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Medium
10222,36,$80.95,13,"$2,914.20",19-02-2004,Shipped,1,2,2004,Ships,"$2,593.64",S700_2610,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,NA,Thompson,Valarie,Small
10233,29,$82.40,1,"$2,389.60",29-03-2004,Shipped,1,3,2004,Ships,"$2,126.74",S700_2610,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,NA,Brown,William,Small
10248,32,$75.89,4,"$2,428.48",07-05-2004,Canceled,2,5,2004,Ships,"$2,161.35",S700_2610,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Kwai,Small
10261,44,$68.67,2,"$3,021.48",17-06-2004,Shipped,2,6,2004,Ships,"$2,689.12",S700_2610,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,NA,Fresnisre,Jean,Medium
10273,42,$62.16,5,"$2,610.72",21-07-2004,Shipped,3,7,2004,Ships,"$2,323.54",S700_2610,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Small
10283,47,$65.77,7,"$3,091.19",20-08-2004,Shipped,3,8,2004,Ships,"$2,751.16",S700_2610,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Medium
10295,44,$58.55,2,"$2,576.20",10-09-2004,Shipped,3,9,2004,Ships,"$2,292.82",S700_2610,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA,Yoshido,Juri,Small
10306,43,$75.17,1,"$3,232.31",14-10-2004,Shipped,4,10,2004,Ships,"$2,876.76",S700_2610,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium
10316,48,$74.45,18,"$3,573.60",01-11-2004,Shipped,4,11,2004,Ships,"$3,180.50",S700_2610,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Medium
10327,21,$96.31,1,"$2,022.51",10-11-2004,Resolved,4,11,2004,Ships,"$1,800.03",S700_2610,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Small
10339,50,$74.35,9,"$3,717.50",23-11-2004,Shipped,4,11,2004,Ships,"$3,308.58",S700_2610,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Medium
10350,29,$75.35,12,"$2,185.15",02-12-2004,Shipped,4,12,2004,Ships,"$1,944.78",S700_2610,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10373,41,$70.33,16,"$2,883.53",31-01-2005,Shipped,1,1,2005,Ships,"$2,534.62",S700_2610,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small
10386,37,$100.00,10,"$3,700.00",01-03-2005,Resolved,1,3,2005,Ships,"$3,252.30",S700_2610,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10397,22,$66.50,4,"$1,463.00",28-03-2005,Shipped,1,3,2005,Ships,"$1,285.98",S700_2610,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette,Small
10414,31,$75.89,4,"$2,352.59",06-05-2005,On Hold,2,5,2005,Ships,"$2,067.93",S700_2610,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA,Yoshido,Juri,Small
10103,42,$100.00,6,"$4,200.00",29-01-2003,Shipped,1,1,2003,Classic Cars,"$3,150.00",S700_2824,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium
10114,42,$100.00,10,"$4,200.00",01-04-2003,Shipped,2,4,2003,Classic Cars,"$3,150.00",S700_2824,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie,Medium
10126,45,$100.00,6,"$4,500.00",28-05-2003,Shipped,2,5,2003,Classic Cars,"$3,375.00",S700_2824,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Martin,Medium
10140,36,$100.00,6,"$3,600.00",24-07-2003,Shipped,3,7,2003,Classic Cars,"$2,700.00",S700_2824,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Juri,Medium
10150,20,$100.00,3,"$2,000.00",19-09-2003,Shipped,3,9,2003,Classic Cars,"$1,500.00",S700_2824,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Small
10164,39,$81.93,4,"$3,195.27",21-10-2003,Resolved,4,10,2003,Classic Cars,"$2,396.45",S700_2824,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Roland,Medium
10175,42,$85.98,11,"$3,611.16",06-11-2003,Shipped,4,11,2003,Classic Cars,"$2,708.37",S700_2824,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Medium
10183,23,$86.99,3,"$2,000.77",13-11-2003,Shipped,4,11,2003,Classic Cars,"$1,500.58",S700_2824,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca,Small
10194,26,$89.01,6,"$2,314.26",25-11-2003,Shipped,4,11,2003,Classic Cars,"$1,735.70",S700_2824,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Small
10206,33,$100.00,1,"$3,300.00",05-12-2003,Shipped,4,12,2003,Classic Cars,"$2,475.00",S700_2824,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,NA,Tannamuri,Yoshi,Medium
10217,31,$88.00,6,"$2,728.00",04-02-2004,Shipped,1,2,2004,Classic Cars,"$2,046.00",S700_2824,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small
10229,50,$100.00,11,"$5,000.00",11-03-2004,Shipped,1,3,2004,Classic Cars,"$3,750.00",S700_2824,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10245,44,$100.00,4,"$4,400.00",04-05-2004,Shipped,2,5,2004,Classic Cars,"$3,300.00",S700_2824,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,NA,Murphy,Leslie,Medium
10258,45,$80.92,1,"$3,641.40",15-06-2004,Shipped,2,6,2004,Classic Cars,"$2,731.05",S700_2824,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Medium
10270,46,$88.00,4,"$4,048.00",19-07-2004,Shipped,3,7,2004,Classic Cars,"$3,036.00",S700_2824,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium
10281,27,$85.98,11,"$2,321.46",19-08-2004,Shipped,3,8,2004,Classic Cars,"$1,741.10",S700_2824,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,NA,Yu,Kyung,Small
10291,28,$100.00,6,"$2,800.00",08-09-2004,Shipped,3,9,2004,Classic Cars,"$2,100.00",S700_2824,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium
10304,40,$100.00,1,"$4,000.00",11-10-2004,Shipped,4,10,2004,Classic Cars,"$3,000.00",S700_2824,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Daniel,Medium
10313,30,$99.13,9,"$2,973.90",22-10-2004,Shipped,4,10,2004,Classic Cars,"$2,230.43",S700_2824,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,NA,Tannamuri,Yoshi,Small
10324,34,$100.00,5,"$3,400.00",05-11-2004,Shipped,4,11,2004,Classic Cars,"$2,550.00",S700_2824,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,NA,Frick,Michael,Medium
10336,46,$100.00,2,"$4,600.00",20-11-2004,Shipped,4,11,2004,Classic Cars,"$3,450.00",S700_2824,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie,Large
10348,32,$82.83,7,"$2,650.56",01-11-2004,Shipped,4,11,2004,Classic Cars,"$1,987.92",S700_2824,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Martin,Small
10358,27,$100.00,3,"$2,700.00",10-12-2004,Shipped,4,12,2004,Classic Cars,"$2,025.00",S700_2824,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10371,34,$100.00,3,"$3,400.00",23-01-2005,Shipped,1,1,2005,Classic Cars,"$2,465.00",S700_2824,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10382,34,$54.84,9,"$1,864.56",17-02-2005,Shipped,1,2,2005,Classic Cars,"$1,351.81",S700_2824,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10411,34,$100.00,4,"$3,400.00",01-05-2005,Shipped,2,5,2005,Classic Cars,"$2,465.00",S700_2824,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,NA,Fresnisre,Jean,Medium
10424,46,$80.92,1,"$3,722.32",31-05-2005,In Process,2,5,2005,Classic Cars,"$2,698.68",S700_2824,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10106,32,$100.00,1,"$3,200.00",17-02-2003,Shipped,1,2,2003,Planes,"$2,880.00",S700_2834,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium
10120,24,$100.00,7,"$2,400.00",29-04-2003,Shipped,2,4,2003,Planes,"$2,160.00",S700_2834,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium
10133,27,$99.67,2,"$2,691.09",27-06-2003,Shipped,2,6,2003,Planes,"$2,421.98",S700_2834,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10145,20,$100.00,13,"$2,000.00",25-08-2003,Shipped,3,8,2003,Planes,"$1,800.00",S700_2834,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,NA,Young,Julie,Small
10168,36,$100.00,8,"$3,600.00",28-10-2003,Shipped,4,10,2003,Planes,"$3,240.00",S700_2834,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Juri,Medium
10188,29,$100.00,8,"$2,900.00",18-11-2003,Shipped,4,11,2003,Planes,"$2,610.00",S700_2834,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Medium
10210,25,$100.00,6,"$2,500.00",12-01-2004,Shipped,1,1,2004,Planes,"$2,250.00",S700_2834,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small
10223,29,$100.00,8,"$2,900.00",20-02-2004,Shipped,1,2,2004,Planes,"$2,610.00",S700_2834,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium
10235,25,$96.11,2,"$2,402.75",02-04-2004,Shipped,2,4,2004,Planes,"$2,162.48",S700_2834,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Small
10250,44,$100.00,3,"$4,400.00",11-05-2004,Shipped,2,5,2004,Planes,"$3,960.00",S700_2834,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Medium
10263,47,$100.00,9,"$4,700.00",28-06-2004,Shipped,2,6,2004,Planes,"$4,230.00",S700_2834,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,NA,King,Julie,Medium
10275,48,$100.00,8,"$4,800.00",23-07-2004,Shipped,3,7,2004,Planes,"$4,320.00",S700_2834,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium
10285,45,$100.00,13,"$4,500.00",27-08-2004,Shipped,3,8,2004,Planes,"$4,050.00",S700_2834,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,NA,Hernandez,Marta,Medium
10297,35,$100.00,3,"$3,500.00",16-09-2004,Shipped,3,9,2004,Planes,"$3,150.00",S700_2834,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean,Medium
10308,31,$100.00,6,"$3,100.00",15-10-2004,Shipped,4,10,2004,Planes,"$2,790.00",S700_2834,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,NA,Frick,Steve,Medium
10318,50,$100.00,8,"$5,000.00",02-11-2004,Shipped,4,11,2004,Planes,"$4,500.00",S700_2834,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,NA,Yu,Kyung,Large
10328,33,$100.00,11,"$3,300.00",12-11-2004,Shipped,4,11,2004,Planes,"$2,970.00",S700_2834,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium
10340,29,$100.00,6,"$2,900.00",24-11-2004,Shipped,4,11,2004,Planes,"$2,610.00",S700_2834,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Medium
10353,48,$68.80,4,"$3,302.40",04-12-2004,Shipped,4,12,2004,Planes,"$2,972.16",S700_2834,Gift Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,NA,Lewis,Dan,Medium
10361,44,$72.42,5,"$3,186.48",17-12-2004,Shipped,4,12,2004,Planes,"$2,867.83",S700_2834,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium
10375,25,$66.73,10,"$1,668.25",03-02-2005,Shipped,1,2,2005,Planes,"$1,484.74",S700_2834,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Small
10388,50,$100.00,3,"$5,000.00",03-03-2005,Shipped,1,3,2005,Planes,"$4,450.00",S700_2834,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,NA,Benitez,Violeta,Large
10398,23,$100.00,9,"$2,300.00",30-03-2005,Shipped,1,3,2005,Planes,"$2,047.00",S700_2834,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Small
10401,21,$96.11,2,"$2,018.31",03-04-2005,On Hold,2,4,2005,Planes,"$1,796.30",S700_2834,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,NA,Brown,William,Small
10416,41,$100.00,3,"$4,100.00",10-05-2005,Shipped,2,5,2005,Planes,"$3,649.00",S700_2834,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Medium
10106,44,$74.40,8,"$3,273.60",17-02-2003,Shipped,1,2,2003,Planes,"$2,946.24",S700_3167,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium
10120,43,$76.00,14,"$3,268.00",29-04-2003,Shipped,2,4,2003,Planes,"$2,941.20",S700_3167,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium
10143,28,$96.00,3,"$2,688.00",10-08-2003,Shipped,3,8,2003,Planes,"$2,419.20",S700_3167,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C,Small
10155,43,$86.40,1,"$3,715.20",06-10-2003,Shipped,4,10,2003,Planes,"$3,343.68",S700_3167,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Medium
10168,48,$96.00,15,"$4,608.00",28-10-2003,Shipped,4,10,2003,Planes,"$4,147.20",S700_3167,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Juri,Medium
10199,38,$82.40,3,"$3,131.20",01-12-2003,Shipped,4,12,2003,Planes,"$2,818.08",S700_3167,West Coast Collectables Co.,3105553722,3675 Furth Circle,,Burbank,CA,94019,USA,NA,Thompson,Steve,Medium
10210,31,$86.40,13,"$2,678.40",12-01-2004,Shipped,1,1,2004,Planes,"$2,410.56",S700_3167,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small
10223,26,$67.20,15,"$1,747.20",20-02-2004,Shipped,1,2,2004,Planes,"$1,572.48",S700_3167,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small
10235,32,$92.00,9,"$2,944.00",02-04-2004,Shipped,2,4,2004,Planes,"$2,649.60",S700_3167,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Small
10250,44,$67.20,10,"$2,956.80",11-05-2004,Shipped,2,5,2004,Planes,"$2,661.12",S700_3167,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Small
10262,27,$76.00,5,"$2,052.00",24-06-2004,Canceled,2,6,2004,Planes,"$1,846.80",S700_3167,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10275,43,$73.60,15,"$3,164.80",23-07-2004,Shipped,3,7,2004,Planes,"$2,848.32",S700_3167,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium
10284,25,$69.60,7,"$1,740.00",21-08-2004,Shipped,3,8,2004,Planes,"$1,566.00",S700_3167,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Small
10296,22,$80.80,3,"$1,777.60",15-09-2004,Shipped,3,9,2004,Planes,"$1,599.84",S700_3167,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,,Munich,,80686,Germany,EMEA,Donnermeyer,Michael,Small
10308,21,$87.20,13,"$1,831.20",15-10-2004,Shipped,4,10,2004,Planes,"$1,648.08",S700_3167,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,NA,Frick,Steve,Small
10316,48,$75.20,5,"$3,609.60",01-11-2004,Shipped,4,11,2004,Planes,"$3,248.64",S700_3167,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Medium
10328,33,$64.00,13,"$2,112.00",12-11-2004,Shipped,4,11,2004,Planes,"$1,900.80",S700_3167,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small
10341,34,$100.00,5,"$3,400.00",24-11-2004,Shipped,4,11,2004,Planes,"$3,060.00",S700_3167,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Medium
10353,43,$81.95,6,"$3,523.85",04-12-2004,Shipped,4,12,2004,Planes,"$3,171.47",S700_3167,Gift Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,NA,Lewis,Dan,Medium
10361,44,$100.00,10,"$4,400.00",17-12-2004,Shipped,4,12,2004,Planes,"$3,960.00",S700_3167,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium
10375,44,$100.00,11,"$4,400.00",03-02-2005,Shipped,1,2,2005,Planes,"$3,916.00",S700_3167,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium
